Generic Color Name,RGB,R,G,B,HexCode
Blue,"R=25, G=75, B=125",25,75,125,194B7D
Blue,"R=25, G=95, B=131",25,95,131,195F83
Blue,"R=26, G=27, B=43",26,27,43,1A1B2B
Blue,"R=26, G=35, B=74",26,35,74,1A234A
Blue,"R=26, G=52, B=75",26,52,75,1A344B
Blue,"R=26, G=62, B=123",26,62,123,1A3E7B
Blue,"R=26, G=67, B=130",26,67,130,1A4382
Blue,"R=27, G=150, B=190",27,150,190,1B96BE
Blue,"R=27, G=25, B=75",27,25,75,1B194B
Blue,"R=27, G=35, B=39",27,35,39,1B2327
Blue,"R=27, G=40, B=175",27,40,175,1B28AF
Blue,"R=27, G=44, B=114",27,44,114,1B2C72
Blue,"R=27, G=54, B=84",27,54,84,1B3654
Blue,"R=27, G=60, B=120",27,60,120,1B3C78
Blue,"R=27, G=60, B=124",27,60,124,1B3C7C
Blue,"R=27, G=61, B=88",27,61,88,1B3D58
Blue,"R=27, G=67, B=158",27,67,158,1B439E
Blue,"R=28, G=38, B=58",28,38,58,1C263A
Blue,"R=28, G=41, B=80",28,41,80,1C2950
Blue,"R=28, G=43, B=113",28,43,113,1C2B71
Blue,"R=28, G=44, B=93",28,44,93,1C2C5D
Blue,"R=28, G=55, B=149",28,55,149,1C3795
Blue,"R=28, G=63, B=128",28,63,128,1C3F80
Blue,"R=28, G=77, B=156",28,77,156,1C4D9C
Blue,"R=29, G=30, B=34",29,30,34,1D1E22
Blue,"R=29, G=33, B=49",29,33,49,1D2131
Blue,"R=29, G=38, B=67",29,38,67,1D2643
Blue,"R=29, G=39, B=57",29,39,57,1D2739
Blue,"R=29, G=40, B=53",29,40,53,1D2835
Blue,"R=29, G=44, B=112",29,44,112,1D2C70
Blue,"R=29, G=46, B=62",29,46,62,1D2E3E
Blue,"R=29, G=51, B=91",29,51,91,1D335B
Blue,"R=29, G=55, B=95",29,55,95,1D375F
Blue,"R=29, G=64, B=122",29,64,122,1D407A
Blue,"R=29, G=78, B=138",29,78,138,1D4E8A
Blue,"R=29, G=80, B=133",29,80,133,1D5085
Blue,"R=3, G=112, B=193",3,112,193,0370C1
Blue,"R=3, G=2, B=117",3,2,117,30275
Blue,"R=3, G=3, B=16",3,3,16,30310
Blue,"R=3, G=34, B=44",3,34,44,03222C
Blue,"R=3, G=72, B=127",3,72,127,03487F
Blue,"R=30, G=37, B=80",30,37,80,1E2550
Blue,"R=30, G=38, B=37",30,38,37,1E2625
Blue,"R=30, G=40, B=85",30,40,85,1E2855
Blue,"R=30, G=43, B=61",30,43,61,1E2B3D
Blue,"R=30, G=43, B=91",30,43,91,1E2B5B
Blue,"R=30, G=44, B=70",30,44,70,1E2C46
Blue,"R=30, G=44, B=81",30,44,81,1E2C51
Blue,"R=30, G=45, B=105",30,45,105,1E2D69
Blue,"R=30, G=60, B=110",30,60,110,1E3C6E
Blue,"R=30, G=65, B=80",30,65,80,1E4150
Blue,"R=30, G=69, B=134",30,69,134,1E4586
Blue,"R=30, G=87, B=134",30,87,134,1E5786
Blue,"R=30, G=94, B=130",30,94,130,1E5E82
Blue,"R=30, G=96, B=144",30,96,144,1E6090
Blue,"R=31, G=143, B=189",31,143,189,1F8FBD
Blue,"R=31, G=25, B=53",31,25,53,1F1935
Blue,"R=31, G=26, B=45",31,26,45,1F1A2D
Blue,"R=31, G=26, B=58",31,26,58,1F1A3A
Blue,"R=31, G=27, B=114",31,27,114,1F1B72
Blue,"R=31, G=45, B=48",31,45,48,1F2D30
Blue,"R=31, G=52, B=83",31,52,83,1F3453
Blue,"R=31, G=55, B=79",31,55,79,1F374F
Blue,"R=31, G=64, B=115",31,64,115,1F4073
Blue,"R=31, G=81, B=110",31,81,110,1F516E
Blue,"R=32, G=137, B=196",32,137,196,2089C4
Blue,"R=32, G=45, B=61",32,45,61,202D3D
Blue,"R=32, G=48, B=94",32,48,94,20305E
Blue,"R=32, G=51, B=82",32,51,82,203352
Blue,"R=32, G=53, B=74",32,53,74,20354A
Blue,"R=32, G=59, B=152",32,59,152,203B98
Blue,"R=32, G=71, B=77",32,71,77,20474D
Blue,"R=32, G=78, B=140",32,78,140,204E8C
Blue,"R=32, G=81, B=170",32,81,170,2051AA
Blue,"R=32, G=82, B=174",32,82,174,2052AE
Blue,"R=32, G=94, B=163",32,94,163,205EA3
Blue,"R=32, G=98, B=159",32,98,159,20629F
Blue,"R=33, G=100, B=133",33,100,133,216485
Blue,"R=33, G=24, B=42",33,24,42,21182A
Blue,"R=33, G=28, B=52",33,28,52,211C34
Blue,"R=33, G=32, B=74",33,32,74,21204A
Blue,"R=33, G=36, B=58",33,36,58,21243A
Blue,"R=33, G=48, B=67",33,48,67,213043
Blue,"R=33, G=48, B=89",33,48,89,213059
Blue,"R=33, G=49, B=66",33,49,66,213142
Blue,"R=33, G=53, B=60",33,53,60,21353C
Blue,"R=33, G=56, B=122",33,56,122,21387A
Blue,"R=33, G=59, B=84",33,59,84,213B54
Blue,"R=33, G=68, B=158",33,68,158,21449E
Blue,"R=33, G=72, B=129",33,72,129,214881
Blue,"R=33, G=72, B=74",33,72,74,21484A
Blue,"R=33, G=73, B=115",33,73,115,214973
Blue,"R=33, G=73, B=165",33,73,165,2149A5
Blue,"R=33, G=86, B=156",33,86,156,21569C
Blue,"R=33, G=88, B=126",33,88,126,21587E
Blue,"R=33, G=89, B=123",33,89,123,21597B
Blue,"R=34, G=41, B=126",34,41,126,22297E
Blue,"R=34, G=41, B=72",34,41,72,222948
Blue,"R=34, G=43, B=77",34,43,77,222B4D
Blue,"R=34, G=49, B=95",34,49,95,22315F
Blue,"R=34, G=57, B=104",34,57,104,223968
Blue,"R=34, G=64, B=113",34,64,113,224071
Blue,"R=34, G=65, B=86",34,65,86,224156
Blue,"R=34, G=69, B=117",34,69,117,224575
Blue,"R=34, G=72, B=133",34,72,133,224885
Blue,"R=34, G=82, B=148",34,82,148,225294
Blue,"R=34, G=89, B=182",34,89,182,2259B6
Blue,"R=34, G=90, B=100",34,90,100,225A64
Blue,"R=35, G=140, B=180",35,140,180,238CB4
Blue,"R=35, G=157, B=171",35,157,171,239DAB
Blue,"R=35, G=39, B=86",35,39,86,232756
Blue,"R=35, G=46, B=74",35,46,74,232E4A
Blue,"R=35, G=50, B=75",35,50,75,23324B
Blue,"R=35, G=57, B=106",35,57,106,23396A
Blue,"R=35, G=65, B=120",35,65,120,234178
Blue,"R=35, G=65, B=146",35,65,146,234192
Blue,"R=35, G=68, B=123",35,68,123,23447B
Blue,"R=35, G=69, B=120",35,69,120,234578
Blue,"R=35, G=71, B=135",35,71,135,234787
Blue,"R=35, G=73, B=116",35,73,116,234974
Blue,"R=35, G=75, B=126",35,75,126,234B7E
Blue,"R=35, G=78, B=129",35,78,129,2.34E+83
Blue,"R=35, G=89, B=103",35,89,103,235967
Blue,"R=35, G=97, B=170",35,97,170,2361AA
Blue,"R=36, G=118, B=158",36,118,158,24769E
Blue,"R=36, G=21, B=176",36,21,176,2415B0
Blue,"R=36, G=47, B=90",36,47,90,242F5A
Blue,"R=36, G=74, B=121",36,74,121,244A79
Blue,"R=36, G=95, B=150",36,95,150,245F96
Blue,"R=37, G=104, B=152",37,104,152,256898
Blue,"R=37, G=112, B=160",37,112,160,2570A0
Blue,"R=37, G=156, B=203",37,156,203,259CCB
Blue,"R=37, G=38, B=68",37,38,68,252644
Blue,"R=37, G=46, B=59",37,46,59,252E3B
Blue,"R=37, G=55, B=94",37,55,94,25375E
Blue,"R=37, G=60, B=114",37,60,114,253C72
Blue,"R=37, G=61, B=72",37,61,72,253D48
Blue,"R=37, G=63, B=82",37,63,82,253F52
Blue,"R=37, G=64, B=106",37,64,106,25406A
Blue,"R=37, G=64, B=216",37,64,216,2540D8
Blue,"R=37, G=67, B=117",37,67,117,254375
Blue,"R=37, G=73, B=153",37,73,153,254999
Blue,"R=37, G=94, B=175",37,94,175,255EAF
Blue,"R=38, G=156, B=203",38,156,203,269CCB
Blue,"R=38, G=33, B=56",38,33,56,262138
Blue,"R=38, G=38, B=150",38,38,150,262696
Blue,"R=38, G=47, B=56",38,47,56,262F38
Blue,"R=38, G=47, B=93",38,47,93,262F5D
Blue,"R=38, G=48, B=91",38,48,91,26305B
Blue,"R=38, G=49, B=68",38,49,68,263144
Blue,"R=38, G=51, B=96",38,51,96,263360
Blue,"R=38, G=54, B=98",38,54,98,263662
Blue,"R=38, G=55, B=75",38,55,75,26374B
Blue,"R=38, G=57, B=94",38,57,94,26395E
Blue,"R=38, G=61, B=137",38,61,137,263D89
Blue,"R=38, G=65, B=92",38,65,92,26415C
Blue,"R=38, G=66, B=160",38,66,160,2642A0
Blue,"R=38, G=70, B=141",38,70,141,26468D
Blue,"R=38, G=70, B=179",38,70,179,2646B3
Blue,"R=38, G=73, B=138",38,73,138,26498A
Blue,"R=38, G=79, B=102",38,79,102,264F66
Blue,"R=38, G=82, B=151",38,82,151,265297
Blue,"R=38, G=82, B=152",38,82,152,265298
Blue,"R=39, G=100, B=118",39,100,118,276476
Blue,"R=39, G=141, B=190",39,141,190,278DBE
Blue,"R=39, G=163, B=178",39,163,178,27A3B2
Blue,"R=39, G=38, B=69",39,38,69,272645
Blue,"R=39, G=40, B=45",39,40,45,27282D
Blue,"R=39, G=43, B=55",39,43,55,272B37
Blue,"R=39, G=43, B=80",39,43,80,272B50
Blue,"R=39, G=47, B=58",39,47,58,272F3A
Blue,"R=39, G=53, B=163",39,53,163,2735A3
Blue,"R=39, G=55, B=84",39,55,84,273754
Blue,"R=39, G=64, B=101",39,64,101,274065
Blue,"R=39, G=67, B=235",39,67,235,2743EB
Blue,"R=39, G=72, B=103",39,72,103,274867
Blue,"R=39, G=73, B=101",39,73,101,274965
Blue,"R=39, G=75, B=127",39,75,127,274B7F
Blue,"R=39, G=94, B=150",39,94,150,2.75E+98
Blue,"R=39, G=97, B=108",39,97,108,27616C
Blue,"R=4, G=131, B=186",4,131,186,0483BA
Blue,"R=4, G=28, B=102",4,28,102,041C66
Blue,"R=4, G=37, B=87",4,37,87,42557
Blue,"R=4, G=62, B=130",4,62,130,4.30E+83
Blue,"R=4, G=67, B=137",4,67,137,44389
Blue,"R=4, G=76, B=126",4,76,126,044C7E
Blue,"R=4, G=94, B=100",4,94,100,4.50E+65
Blue,"R=4, G=97, B=147",4,97,147,46193
Blue,"R=40, G=105, B=105",40,105,105,286969
Blue,"R=40, G=120, B=167",40,120,167,2878A7
Blue,"R=40, G=40, B=120",40,40,120,282878
Blue,"R=40, G=45, B=66",40,45,66,282D42
Blue,"R=40, G=45, B=68",40,45,68,282D44
Blue,"R=40, G=48, B=116",40,48,116,283074
Blue,"R=40, G=50, B=60",40,50,60,28323C
Blue,"R=40, G=53, B=89",40,53,89,283559
Blue,"R=40, G=63, B=113",40,63,113,283F71
Blue,"R=40, G=66, B=85",40,66,85,284255
Blue,"R=40, G=70, B=100",40,70,100,284664
Blue,"R=40, G=71, B=102",40,71,102,284766
Blue,"R=40, G=80, B=134",40,80,134,285086
Blue,"R=40, G=85, B=105",40,85,105,285569
Blue,"R=40, G=90, B=120",40,90,120,285A78
Blue,"R=40, G=95, B=155",40,95,155,285F9B
Blue,"R=40, G=95, B=90",40,95,90,285F5A
Blue,"R=41, G=116, B=174",41,116,174,2974AE
Blue,"R=41, G=48, B=120",41,48,120,293078
Blue,"R=41, G=49, B=74",41,49,74,29314A
Blue,"R=41, G=52, B=107",41,52,107,29346B
Blue,"R=41, G=60, B=99",41,60,99,293C63
Blue,"R=41, G=63, B=110",41,63,110,293F6E
Blue,"R=41, G=63, B=83",41,63,83,293F53
Blue,"R=41, G=75, B=129",41,75,129,294B81
Blue,"R=41, G=85, B=115",41,85,115,295573
Blue,"R=41, G=91, B=146",41,91,146,295B92
Blue,"R=42, G=104, B=133",42,104,133,2A6885
Blue,"R=42, G=104, B=153",42,104,153,2A6899
Blue,"R=42, G=41, B=55",42,41,55,2A2937
Blue,"R=42, G=43, B=101",42,43,101,2A2B65
Blue,"R=42, G=43, B=64",42,43,64,2A2B40
Blue,"R=42, G=44, B=57",42,44,57,2A2C39
Blue,"R=42, G=53, B=95",42,53,95,2A355F
Blue,"R=42, G=54, B=118",42,54,118,2A3676
Blue,"R=42, G=60, B=198",42,60,198,2A3CC6
Blue,"R=42, G=60, B=96",42,60,96,2A3C60
Blue,"R=42, G=65, B=132",42,65,132,2A4184
Blue,"R=42, G=70, B=107",42,70,107,2A466B
Blue,"R=42, G=81, B=128",42,81,128,2A5180
Blue,"R=42, G=82, B=123",42,82,123,2A527B
Blue,"R=42, G=85, B=112",42,85,112,2A5570
Blue,"R=42, G=90, B=129",42,90,129,2A5A81
Blue,"R=42, G=91, B=174",42,91,174,2A5BAE
Blue,"R=43, G=120, B=164",43,120,164,2B78A4
Blue,"R=43, G=125, B=172",43,125,172,2B7DAC
Blue,"R=43, G=157, B=202",43,157,202,2B9DCA
Blue,"R=43, G=168, B=235",43,168,235,2BA8EB
Blue,"R=43, G=50, B=59",43,50,59,2B323B
Blue,"R=43, G=53, B=100",43,53,100,2B3564
Blue,"R=43, G=54, B=101",43,54,101,2B3665
Blue,"R=43, G=56, B=91",43,56,91,2B385B
Blue,"R=43, G=63, B=92",43,63,92,2B3F5C
Blue,"R=43, G=70, B=113",43,70,113,2B4671
Blue,"R=43, G=79, B=115",43,79,115,2B4F73
Blue,"R=43, G=80, B=134",43,80,134,2B5086
Blue,"R=43, G=80, B=137",43,80,137,2B5089
Blue,"R=43, G=80, B=187",43,80,187,2B50BB
Blue,"R=43, G=84, B=106",43,84,106,2B546A
Blue,"R=43, G=84, B=127",43,84,127,2B547F
Blue,"R=43, G=86, B=152",43,86,152,2B5698
Blue,"R=43, G=90, B=122",43,90,122,2B5A7A
Blue,"R=44, G=44, B=53",44,44,53,2C2C35
Blue,"R=44, G=46, B=52",44,46,52,2C2E34
Blue,"R=44, G=49, B=89",44,49,89,2C3159
Blue,"R=44, G=52, B=103",44,52,103,2C3467
Blue,"R=44, G=53, B=110",44,53,110,2C356E
Blue,"R=44, G=53, B=156",44,53,156,2C359C
Blue,"R=44, G=56, B=104",44,56,104,2C3868
Blue,"R=44, G=61, B=89",44,61,89,2C3D59
Blue,"R=44, G=61, B=99",44,61,99,2C3D63
